municipio.x,codigo_ibge,regiao_administrativa,regiao_de_governo,regiao_metropolitana,aglomeracoes_urbanas,rm_au,municipio,ano,populacao,populacao_masculina,populacao_feminina,razao_de_sexos,populacao_urbana,populacao_rural,grau_urbanizacao_porcentagem
CRUZEIRO,3513405,Região Administrativa de São José dos Campos,Região de Governo de Cruzeiro,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Cruzeiro,2018,79386,38573,40813,94.51,77552,1834,97.69
CUBATÃO,3513504,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Cubatão,2014,122940,61208,61732,99.15,122940,-,100
CUBATÃO,3513504,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Cubatão,2015,124043,61724,62319,99.05,124043,-,100
CUBATÃO,3513504,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Cubatão,2016,125047,62195,62852,98.95,125047,-,100
CUBATÃO,3513504,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Cubatão,2017,126059,62670,63389,98.87,126059,-,100
CUBATÃO,3513504,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Cubatão,2018,127079,63148,63931,98.78,127079,-,100
CUNHA,3513603,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Cunha,2014,21733,11066,10667,103.74,12724,9009,58.55
CUNHA,3513603,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Cunha,2015,21697,11040,10657,103.59,12858,8839,59.26
CUNHA,3513603,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Cunha,2016,21694,11030,10664,103.43,13011,8683,59.98
CUNHA,3513603,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Cunha,2017,21691,11020,10671,103.27,13162,8529,60.68
CUNHA,3513603,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Cunha,2018,21687,11010,10677,103.12,13312,8375,61.38
DIADEMA,3513801,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Diadema,2014,394131,190683,203448,93.73,394131,-,100
DIADEMA,3513801,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Diadema,2015,396234,191693,204541,93.72,396234,-,100
DIADEMA,3513801,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Diadema,2016,397868,192477,205391,93.71,397868,-,100
DIADEMA,3513801,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Diadema,2017,399510,193265,206245,93.71,399510,-,100
DIADEMA,3513801,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Diadema,2018,401159,194056,207103,93.7,401159,-,100
ELIAS FAUSTO,3514908,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Elias Fausto,2014,16438,8487,7951,106.74,13409,3029,81.57
ELIAS FAUSTO,3514908,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Elias Fausto,2015,16612,8571,8041,106.59,13628,2984,82.04
ELIAS FAUSTO,3514908,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Elias Fausto,2016,16756,8640,8116,106.46,13822,2934,82.49
ELIAS FAUSTO,3514908,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Elias Fausto,2017,16901,8709,8192,106.31,14017,2884,82.94
ELIAS FAUSTO,3514908,Região Administrativa de Campinas,Região de Governo de Piracicaba,-,Aglomeração Urbana de Piracicaba,Aglomeração Urbana de Piracicaba,Elias Fausto,2018,17048,8779,8269,106.17,14213,2835,83.37
EMBU DAS ARTES,3515004,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu das Artes,2014,252729,122820,129909,94.54,252729,-,100
EMBU DAS ARTES,3515004,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu das Artes,2015,256031,124426,131605,94.55,256031,-,100
EMBU DAS ARTES,3515004,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu das Artes,2016,258917,125830,133087,94.55,258917,-,100
EMBU DAS ARTES,3515004,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu das Artes,2017,261836,127251,134585,94.55,261836,-,100
EMBU DAS ARTES,3515004,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu das Artes,2018,264787,128687,136100,94.55,264787,-,100
EMBU-GUAÇU,3515103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu-Guaçu,2014,64882,32175,32707,98.37,63152,1730,97.33
EMBU-GUAÇU,3515103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu-Guaçu,2015,65435,32433,33002,98.28,63690,1745,97.33
EMBU-GUAÇU,3515103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu-Guaçu,2016,65950,32674,33276,98.19,64191,1759,97.33
EMBU-GUAÇU,3515103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu-Guaçu,2017,66470,32917,33553,98.1,64697,1773,97.33
EMBU-GUAÇU,3515103,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Embu-Guaçu,2018,66993,33161,33832,98.02,65206,1787,97.33
ENGENHEIRO COELHO,3515152,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Engenheiro Coelho,2014,17772,9273,8499,109.11,13218,4554,74.38
ENGENHEIRO COELHO,3515152,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Engenheiro Coelho,2015,18343,9562,8781,108.89,13699,4644,74.68
ENGENHEIRO COELHO,3515152,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Engenheiro Coelho,2016,18761,9772,8989,108.71,14067,4694,74.98
ENGENHEIRO COELHO,3515152,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Engenheiro Coelho,2017,19190,9987,9203,108.52,14446,4744,75.28
ENGENHEIRO COELHO,3515152,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Engenheiro Coelho,2018,19628,10207,9421,108.34,14834,4794,75.58
FERRAZ DE VASCONCELOS,3515707,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ferraz de Vasconcelos,2014,178160,86984,91176,95.4,170166,7994,95.51
FERRAZ DE VASCONCELOS,3515707,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ferraz de Vasconcelos,2015,180775,88267,92508,95.42,172664,8111,95.51
FERRAZ DE VASCONCELOS,3515707,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ferraz de Vasconcelos,2016,183163,89438,93725,95.43,174944,8219,95.51
FERRAZ DE VASCONCELOS,3515707,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ferraz de Vasconcelos,2017,185584,90625,94959,95.44,177257,8327,95.51
FERRAZ DE VASCONCELOS,3515707,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Ferraz de Vasconcelos,2018,188035,91827,96208,95.45,179598,8437,95.51
FRANCISCO MORATO,3516309,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Francisco Morato,2014,162055,80331,81724,98.3,161726,329,99.8
FRANCISCO MORATO,3516309,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Francisco Morato,2015,164058,81306,82752,98.25,163725,333,99.8
FRANCISCO MORATO,3516309,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Francisco Morato,2016,166077,82289,83788,98.21,165739,338,99.8
FRANCISCO MORATO,3516309,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Francisco Morato,2017,168120,83284,84836,98.17,167778,342,99.8
FRANCISCO MORATO,3516309,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Francisco Morato,2018,170189,84291,85898,98.13,169843,346,99.8
FRANCO DA ROCHA,3516408,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Franco da Rocha,2014,139981,71517,68464,104.46,128962,11019,92.13
FRANCO DA ROCHA,3516408,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Franco da Rocha,2015,142214,72596,69618,104.28,131019,11195,92.13
FRANCO DA ROCHA,3516408,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Franco da Rocha,2016,144159,73544,70615,104.15,132811,11348,92.13
FRANCO DA ROCHA,3516408,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Franco da Rocha,2017,146129,74503,71626,104.02,134626,11503,92.13
FRANCO DA ROCHA,3516408,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Franco da Rocha,2018,148126,75475,72651,103.89,136465,11661,92.13
GUARAREMA,3518305,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guararema,2014,27248,13662,13586,100.56,23448,3800,86.05
GUARAREMA,3518305,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guararema,2015,27621,13838,13783,100.4,23769,3852,86.05
GUARAREMA,3518305,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guararema,2016,27973,14005,13968,100.26,24072,3901,86.05
GUARAREMA,3518305,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guararema,2017,28330,14174,14156,100.13,24379,3951,86.05
GUARAREMA,3518305,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guararema,2018,28692,14345,14347,99.99,24691,4001,86.06
GUARATINGUETÁ,3518404,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Guaratinguetá,2014,114750,55215,59535,92.74,109364,5386,95.31
GUARATINGUETÁ,3518404,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Guaratinguetá,2015,115446,55543,59903,92.72,110040,5406,95.32
GUARATINGUETÁ,3518404,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Guaratinguetá,2016,116020,55815,60205,92.71,110600,5420,95.33
GUARATINGUETÁ,3518404,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Guaratinguetá,2017,116597,56088,60509,92.69,111163,5434,95.34
GUARATINGUETÁ,3518404,Região Administrativa de São José dos Campos,Região de Governo de Guaratinguetá,Região Metropolitana do Vale do Paraíba e Litoral Norte,-,Região Metropolitana do Vale do Paraíba e Litoral Norte,Guaratinguetá,2018,117177,56362,60815,92.68,111728,5449,95.35
GUARUJÁ,3518701,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Guarujá,2014,300761,146552,154209,95.03,300703,58,99.98
GUARUJÁ,3518701,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Guarujá,2015,303376,147813,155563,95.02,303318,58,99.98
GUARUJÁ,3518701,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Guarujá,2016,305938,149056,156882,95.01,305879,59,99.98
GUARUJÁ,3518701,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Guarujá,2017,308522,150310,158212,95.01,308463,59,99.98
GUARUJÁ,3518701,Região Administrativa de Santos,Região de Governo de Santos,Região Metropolitana da Baixada Santista,-,Região Metropolitana da Baixada Santista,Guarujá,2018,311128,151574,159554,95,311068,60,99.98
GUARULHOS,3518800,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guarulhos,2014,1274528,620835,653693,94.97,1274528,-,100
GUARULHOS,3518800,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guarulhos,2015,1288364,627613,660751,94.98,1288364,-,100
GUARULHOS,3518800,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guarulhos,2016,1300708,633646,667062,94.99,1300708,-,100
GUARULHOS,3518800,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guarulhos,2017,1313169,639737,673432,95,1313169,-,100
GUARULHOS,3518800,-,-,Região Metropolitana de São Paulo,-,Região Metropolitana de São Paulo,Guarulhos,2018,1325750,645886,679864,95,1325750,-,100
HOLAMBRA,3519055,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Holambra,2014,12678,6418,6260,102.52,9901,2777,78.1
HOLAMBRA,3519055,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Holambra,2015,13060,6610,6450,102.48,10364,2696,79.36
HOLAMBRA,3519055,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Holambra,2016,13335,6748,6587,102.44,10743,2592,80.56
HOLAMBRA,3519055,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Holambra,2017,13616,6889,6727,102.41,11125,2491,81.71
HOLAMBRA,3519055,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Holambra,2018,13901,7032,6869,102.37,11508,2393,82.79
HORTOLÂNDIA,3519071,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Hortolândia,2014,207665,104718,102947,101.72,207665,-,100
HORTOLÂNDIA,3519071,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Hortolândia,2015,211690,106676,105014,101.58,211690,-,100
HORTOLÂNDIA,3519071,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Hortolândia,2016,215281,108423,106858,101.46,215281,-,100
HORTOLÂNDIA,3519071,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Hortolândia,2017,218934,110199,108735,101.35,218934,-,100
HORTOLÂNDIA,3519071,Região Administrativa de Campinas,Região de Governo de Campinas,Região Metropolitana de Campinas,-,Região Metropolitana de Campinas,Hortolândia,2018,222649,112004,110645,101.23,222649,-,100
IBIÚNA,3519709,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Ibiúna,2014,73309,37134,36175,102.65,26214,47095,35.76
IBIÚNA,3519709,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Ibiúna,2015,73857,37374,36483,102.44,26549,47308,35.95
IBIÚNA,3519709,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Ibiúna,2016,74364,37600,36764,102.27,26872,47492,36.14
IBIÚNA,3519709,Região Administrativa de Sorocaba,Região de Governo de Sorocaba,Região Metropolitana de Sorocaba,-,Região Metropolitana de Sorocaba,Ibiúna,2017,74875,37828,37047,102.11,27198,47677,36.32
